zipcode,zipcodetype,city,state,lat,lgt
32030,PO BOX,DOCTORS INLET,FL,30.12,-81.76
32065,STANDARD,ORANGE PARK,FL,30.16,-81.70
32067,PO BOX,ORANGE PARK,FL,30.16,-81.70
32073,STANDARD,ORANGE PARK,FL,30.16,-81.70
32683,PO BOX,OTTER CREEK,FL,29.32,-82.77
34484,STANDARD,OXFORD,FL,28.92,-82.04
32346,STANDARD,PANACEA,FL,30.03,-84.38
32401,STANDARD,PANAMA CITY,FL,30.17,-85.67
32402,PO BOX,PANAMA CITY,FL,30.17,-85.67
32403,STANDARD,PANAMA CITY,FL,30.17,-85.67
32404,STANDARD,PANAMA CITY,FL,30.17,-85.67
32405,STANDARD,PANAMA CITY,FL,30.17,-85.67
32406,PO BOX,PANAMA CITY,FL,30.17,-85.67
32407,STANDARD,PANAMA CITY BEACH,FL,30.17,-85.80
32408,STANDARD,PANAMA CITY,FL,30.17,-85.67
32409,STANDARD,PANAMA CITY,FL,30.17,-85.67
32411,PO BOX,PANAMA CITY,FL,30.17,-85.67
32412,PO BOX,PANAMA CITY,FL,30.17,-85.67
32413,STANDARD,PANAMA CITY BEACH,FL,30.17,-85.80
32417,PO BOX,PANAMA CITY,FL,30.17,-85.67
32461,PO BOX,ROSEMARY BEACH,FL,30.25,-85.94
32079,PO BOX,PENNEY FARMS,FL,29.98,-81.81
32501,STANDARD,PENSACOLA,FL,30.44,-87.18
32502,STANDARD,PENSACOLA,FL,30.44,-87.18
32503,STANDARD,PENSACOLA,FL,30.44,-87.18
32504,STANDARD,PENSACOLA,FL,30.44,-87.18
32505,STANDARD,PENSACOLA,FL,30.44,-87.18
32506,STANDARD,PENSACOLA,FL,30.44,-87.18
32507,STANDARD,PENSACOLA,FL,30.44,-87.18
32508,STANDARD,PENSACOLA,FL,30.44,-87.18
32509,UNIQUE,PENSACOLA,FL,30.44,-87.18
32511,UNIQUE,PENSACOLA,FL,30.44,-87.18
32512,UNIQUE,PENSACOLA,FL,30.44,-87.18
32513,PO BOX,PENSACOLA,FL,30.44,-87.18
32514,STANDARD,PENSACOLA,FL,30.44,-87.18
32516,PO BOX,PENSACOLA,FL,30.44,-87.18
32520,UNIQUE,PENSACOLA,FL,30.44,-87.18
32521,UNIQUE,PENSACOLA,FL,30.44,-87.18
32522,PO BOX,PENSACOLA,FL,30.44,-87.18
32523,PO BOX,PENSACOLA,FL,30.44,-87.18
32524,PO BOX,PENSACOLA,FL,30.44,-87.18
32526,STANDARD,PENSACOLA,FL,30.44,-87.18
32534,STANDARD,PENSACOLA,FL,30.44,-87.18
32559,UNIQUE,PENSACOLA,FL,30.44,-87.18
32590,PO BOX,PENSACOLA,FL,30.44,-87.18
32591,PO BOX,PENSACOLA,FL,30.44,-87.18
32592,PO BOX,PENSACOLA,FL,30.44,-87.18
32347,STANDARD,PERRY,FL,30.10,-83.58
32348,STANDARD,PERRY,FL,30.10,-83.58
32350,STANDARD,PINETTA,FL,30.59,-83.35
32455,STANDARD,PONCE DE LEON,FL,30.72,-85.93
32004,PO BOX,PONTE VEDRA BEACH,FL,30.23,-81.38
32081,STANDARD,PONTE VEDRA,FL,30.08,-81.40
32082,STANDARD,PONTE VEDRA BEACH,FL,30.23,-81.38
32410,PO BOX,MEXICO BEACH,FL,29.94,-85.40
32456,STANDARD,PORT SAINT JOE,FL,29.83,-85.24
32457,PO BOX,PORT SAINT JOE,FL,29.83,-85.24
32351,STANDARD,QUINCY,FL,30.58,-84.58
32352,STANDARD,QUINCY,FL,30.65,-84.69
32353,PO BOX,QUINCY,FL,30.58,-84.58
32026,UNIQUE,RAIFORD,FL,30.06,-82.24
32083,STANDARD,RAIFORD,FL,30.06,-82.23
32686,STANDARD,REDDICK,FL,29.36,-82.19
32080,STANDARD,SAINT AUGUSTINE,FL,29.80,-81.26
32084,STANDARD,SAINT AUGUSTINE,FL,29.89,-81.31
32085,PO BOX,SAINT AUGUSTINE,FL,29.89,-81.31
32086,STANDARD,SAINT AUGUSTINE,FL,29.89,-81.31
32092,STANDARD,SAINT AUGUSTINE,FL,29.89,-81.31
32095,STANDARD,SAINT AUGUSTINE,FL,29.89,-81.31
32355,PO BOX,SAINT MARKS,FL,30.16,-84.20
32356,STANDARD,SALEM,FL,29.88,-83.41
32072,PO BOX,OLUSTEE,FL,30.20,-82.42
32087,STANDARD,SANDERSON,FL,30.25,-82.27
32459,STANDARD,SANTA ROSA BEACH,FL,30.37,-86.22
32357,PO BOX,SHADY GROVE,FL,30.28,-83.63
32579,STANDARD,SHALIMAR,FL,30.44,-86.57
34488,STANDARD,SILVER SPRINGS,FL,29.22,-82.00
34489,PO BOX,SILVER SPRINGS,FL,29.22,-82.00
32460,STANDARD,SNEADS,FL,30.70,-84.92
32358,STANDARD,SOPCHOPPY,FL,30.05,-84.48
32091,STANDARD,STARKE,FL,29.94,-82.11
32359,STANDARD,STEINHATCHEE,FL,29.67,-83.39
34491,STANDARD,SUMMERFIELD,FL,29.00,-82.03
34492,PO BOX,SUMMERFIELD,FL,29.00,-82.03
32692,PO BOX,SUWANNEE,FL,29.32,-83.14
32301,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32302,PO BOX,TALLAHASSEE,FL,30.45,-84.28
32303,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32304,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32305,STANDARD,TALLAHASSEE,FL,30.23,-84.30
32306,UNIQUE,TALLAHASSEE,FL,30.45,-84.28
32307,UNIQUE,TALLAHASSEE,FL,30.45,-84.28
32308,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32309,STANDARD,TALLAHASSEE,FL,30.53,-84.10
32310,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32311,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32312,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32313,UNIQUE,TALLAHASSEE,FL,30.45,-84.28
32314,PO BOX,TALLAHASSEE,FL,30.45,-84.28
32315,PO BOX,TALLAHASSEE,FL,30.45,-84.28
32316,PO BOX,TALLAHASSEE,FL,30.45,-84.28
32317,STANDARD,TALLAHASSEE,FL,30.45,-84.28
32318,PO BOX,TALLAHASSEE,FL,30.56,-84.18
32395,UNIQUE,TALLAHASSEE,FL,30.45,-84.28
32399,UNIQUE,TALLAHASSEE,FL,30.45,-84.28
32360,PO BOX,TELOGIA,FL,30.35,-84.81
32693,STANDARD,TRENTON,FL,29.61,-82.81
32580,STANDARD,VALPARAISO,FL,30.49,-86.50
32462,STANDARD,VERNON,FL,30.61,-85.70
32361,PO BOX,WACISSA,FL,30.35,-83.98
32694,STANDARD,WALDO,FL,29.79,-82.17
32463,PO BOX,WAUSAU,FL,30.63,-85.58
32094,STANDARD,WELLBORN,FL,30.23,-82.81
32464,STANDARD,WESTVILLE,FL,30.76,-85.84
32449,STANDARD,WEWAHITCHKA,FL,30.26,-85.24
32465,STANDARD,WEWAHITCHKA,FL,30.11,-85.19
32096,STANDARD,WHITE SPRINGS,FL,30.33,-82.75
32696,STANDARD,WILLISTON,FL,29.37,-82.45
32362,PO BOX,WOODVILLE,FL,30.31,-84.26
32697,PO BOX,WORTHINGTON SPRINGS,FL,29.93,-82.42
34498,STANDARD,YANKEETOWN,FL,29.03,-82.71
32466,STANDARD,YOUNGSTOWN,FL,30.36,-85.43
32041,PO BOX,YULEE,FL,30.63,-81.57
32097,STANDARD,YULEE,FL,30.63,-81.57
31001,STANDARD,ABBEVILLE,GA,31.99,-83.30
31620,STANDARD,ADEL,GA,31.13,-83.42
31002,STANDARD,ADRIAN,GA,32.52,-82.59
30410,STANDARD,AILEY,GA,32.18,-82.57
30411,STANDARD,ALAMO,GA,32.14,-82.77
31622,STANDARD,ALAPAHA,GA,31.38,-83.22
31701,STANDARD,ALBANY,GA,31.57,-84.17
31702,PO BOX,ALBANY,GA,31.57,-84.17
31703,PO BOX,ALBANY,GA,31.57,-84.17
31704,UNIQUE,ALBANY,GA,31.57,-84.17
31705,STANDARD,ALBANY,GA,31.57,-84.17
31706,PO BOX,ALBANY,GA,31.57,-84.17
31707,STANDARD,ALBANY,GA,31.57,-84.17
31708,PO BOX,ALBANY,GA,31.57,-84.17
31721,STANDARD,ALBANY,GA,31.52,-84.30
31301,STANDARD,ALLENHURST,GA,31.78,-81.60
31003,PO BOX,ALLENTOWN,GA,32.59,-83.22
31510,STANDARD,ALMA,GA,31.54,-82.47
30412,PO BOX,ALSTON,GA,32.08,-82.47
31512,STANDARD,AMBROSE,GA,31.59,-83.01
31709,STANDARD,AMERICUS,GA,32.07,-84.22
31719,STANDARD,AMERICUS,GA,32.06,-84.26
31711,STANDARD,ANDERSONVILLE,GA,32.19,-84.14
30802,STANDARD,APPLING,GA,33.60,-82.31
31712,STANDARD,ARABI,GA,31.83,-83.73
31623,PO BOX,ARGYLE,GA,31.07,-82.64
39813,STANDARD,ARLINGTON,GA,31.41,-84.69
31714,STANDARD,ASHBURN,GA,31.70,-83.65
39815,STANDARD,ATTAPULGUS,GA,30.74,-84.47
30901,STANDARD,AUGUSTA,GA,33.45,-81.99
30903,PO BOX,AUGUSTA,GA,33.45,-81.99
30904,STANDARD,AUGUSTA,GA,33.45,-81.99
30905,STANDARD,AUGUSTA,GA,33.45,-81.99
30906,STANDARD,AUGUSTA,GA,33.45,-81.99
30907,STANDARD,AUGUSTA,GA,33.45,-81.99
30909,STANDARD,AUGUSTA,GA,33.45,-81.99
30912,STANDARD,AUGUSTA,GA,33.45,-81.99
30914,PO BOX,AUGUSTA,GA,33.45,-81.99
30916,PO BOX,AUGUSTA,GA,33.45,-81.99
30917,PO BOX,AUGUSTA,GA,33.45,-81.99
30919,PO BOX,AUGUSTA,GA,33.45,-81.99
30999,UNIQUE,AUGUSTA,GA,33.45,-81.99
30803,STANDARD,AVERA,GA,33.19,-82.52
31624,STANDARD,AXSON,GA,31.27,-82.73
31716,STANDARD,BACONTON,GA,31.37,-84.16
39817,STANDARD,BAINBRIDGE,GA,30.90,-84.57
39818,PO BOX,BAINBRIDGE,GA,30.70,-84.67
39819,STANDARD,BAINBRIDGE,GA,30.80,-84.50
31625,STANDARD,BARNEY,GA,31.00,-83.51
30413,STANDARD,BARTOW,GA,32.88,-82.47
31720,PO BOX,BARWICK,GA,30.89,-83.73
31513,STANDARD,BAXLEY,GA,31.76,-82.35
31515,PO BOX,BAXLEY,GA,31.76,-82.35
31722,PO BOX,BERLIN,GA,31.06,-83.62
31516,STANDARD,BLACKSHEAR,GA,31.29,-82.24
39823,STANDARD,BLAKELY,GA,31.33,-84.94
31302,STANDARD,BLOOMINGDALE,GA,32.11,-81.30
39824,STANDARD,BLUFFTON,GA,31.55,-84.86
30805,STANDARD,BLYTHE,GA,33.29,-82.19
31004,PO BOX,BOLINGBROKE,GA,32.95,-83.81
31005,STANDARD,BONAIRE,GA,32.50,-83.56
30806,PO BOX,BONEVILLE,GA,33.42,-82.43
31626,STANDARD,BOSTON,GA,30.79,-83.79
31801,STANDARD,BOX SPRINGS,GA,32.58,-84.61
39825,STANDARD,BRINSON,GA,30.94,-84.71
31518,STANDARD,BRISTOL,GA,31.44,-82.21
39826,STANDARD,BRONWOOD,GA,31.82,-84.32
31727,PO BOX,BROOKFIELD,GA,31.41,-83.39
30415,STANDARD,BROOKLET,GA,32.38,-81.66
31519,STANDARD,BROXTON,GA,31.62,-82.88
31520,STANDARD,BRUNSWICK,GA,31.15,-81.48
31521,PO BOX,BRUNSWICK,GA,31.14,-81.49
31522,STANDARD,SAINT SIMONS ISLAND,GA,31.21,-81.37
31523,STANDARD,BRUNSWICK,GA,31.21,-81.64
31524,UNIQUE,BRUNSWICK,GA,31.14,-81.49
31525,STANDARD,BRUNSWICK,GA,31.32,-81.53
31527,STANDARD,JEKYLL ISLAND,GA,31.04,-81.41
31561,PO BOX,SEA ISLAND,GA,31.18,-81.35
31803,STANDARD,BUENA VISTA,GA,32.31,-84.51
31006,STANDARD,BUTLER,GA,32.55,-84.23
31007,STANDARD,BYROMVILLE,GA,32.20,-83.90
31008,STANDARD,BYRON,GA,32.65,-83.75
31009,STANDARD,CADWELL,GA,32.34,-83.04
39827,STANDARD,CAIRO,GA,30.97,-84.20
39828,STANDARD,CAIRO,GA,30.87,-84.20
39829,PO BOX,CALVARY,GA,30.72,-84.34
30807,PO BOX,CAMAK,GA,33.45,-82.64
31730,STANDARD,CAMILLA,GA,31.22,-84.21
31804,STANDARD,CATAULA,GA,32.66,-84.88
31627,PO BOX,CECIL,GA,31.04,-83.39
39832,PO BOX,CEDAR SPRINGS,GA,31.18,-85.03
31011,STANDARD,CHAUNCEY,GA,32.10,-83.06
31012,STANDARD,CHESTER,GA,32.39,-83.15
31733,STANDARD,CHULA,GA,31.54,-83.54
30414,PO BOX,BELLVILLE,GA,32.15,-81.97
30417,STANDARD,CLAXTON,GA,32.16,-81.90
30438,PO BOX,MANASSAS,GA,32.16,-82.02
39834,STANDARD,CLIMAX,GA,30.89,-84.44
31013,PO BOX,CLINCHFIELD,GA,32.35,-83.70
31303,STANDARD,CLYO,GA,32.48,-81.26
31735,STANDARD,COBB,GA,31.96,-83.96
30420,STANDARD,COBBTOWN,GA,32.28,-82.13
31014,STANDARD,COCHRAN,GA,32.38,-83.35
39836,STANDARD,COLEMAN,GA,31.66,-84.87
30421,STANDARD,COLLINS,GA,32.18,-82.10
39837,STANDARD,COLQUITT,GA,31.15,-84.67
31829,STANDARD,UPATOI,GA,32.56,-84.74
31901,STANDARD,COLUMBUS,GA,32.51,-84.87
31902,PO BOX,COLUMBUS,GA,32.51,-84.87
31903,STANDARD,COLUMBUS,GA,32.51,-84.87
31904,STANDARD,COLUMBUS,GA,32.51,-84.87
31905,STANDARD,FORT BENNING,GA,32.39,-84.87
31906,STANDARD,COLUMBUS,GA,32.51,-84.87
31907,STANDARD,COLUMBUS,GA,32.51,-84.87
31908,PO BOX,COLUMBUS,GA,32.51,-84.87
31909,STANDARD,COLUMBUS,GA,32.51,-84.87
31914,PO BOX,COLUMBUS,GA,32.51,-84.87
31917,PO BOX,COLUMBUS,GA,32.51,-84.87
31993,UNIQUE,COLUMBUS,GA,32.51,-84.87
31995,PO BOX,FORT BENNING,GA,32.39,-84.87
31997,UNIQUE,COLUMBUS,GA,32.51,-84.87
31998,UNIQUE,COLUMBUS,GA,32.51,-84.87
31999,UNIQUE,COLUMBUS,GA,32.51,-84.87
31738,STANDARD,COOLIDGE,GA,31.01,-83.86
31010,PO BOX,CORDELE,GA,31.96,-83.77
31015,STANDARD,CORDELE,GA,31.96,-83.77
31304,PO BOX,CRESCENT,GA,31.50,-81.36
31016,STANDARD,CULLODEN,GA,32.86,-84.09
31805,STANDARD,CUSSETA,GA,32.30,-84.77
39840,STANDARD,CUTHBERT,GA,31.77,-84.75
30423,PO BOX,DAISY,GA,32.15,-81.83
39841,STANDARD,DAMASCUS,GA,31.28,-84.67
31017,STANDARD,DANVILLE,GA,32.60,-83.24
31305,STANDARD,DARIEN,GA,31.37,-81.42
31018,STANDARD,DAVISBORO,GA,32.98,-82.60
39842,STANDARD,DAWSON,GA,31.76,-84.44
30808,STANDARD,DEARING,GA,33.41,-82.38
31532,STANDARD,DENTON,GA,31.72,-82.69
31743,STANDARD,DE SOTO,GA,31.95,-84.06
31019,STANDARD,DEXTER,GA,32.43,-83.06
31629,STANDARD,DIXIE,GA,30.78,-83.66
31744,STANDARD,DOERUN,GA,31.31,-83.91
39845,STANDARD,DONALSONVILLE,GA,31.04,-84.87
31533,STANDARD,DOUGLAS,GA,31.50,-82.85
31534,PO BOX,DOUGLAS,GA,31.50,-82.85
31535,STANDARD,DOUGLAS,GA,31.50,-82.85
30424,PO BOX,DOVER,GA,32.57,-81.71
31020,STANDARD,DRY BRANCH,GA,32.63,-83.47
31021,STANDARD,DUBLIN,GA,32.53,-82.92
31027,STANDARD,EAST DUBLIN,GA,32.53,-82.92
31040,PO BOX,DUBLIN,GA,32.53,-82.92
31022,STANDARD,DUDLEY,GA,32.53,-83.08
31630,STANDARD,DU PONT,GA,30.98,-82.86
31023,STANDARD,EASTMAN,GA,32.19,-83.17
31024,STANDARD,EATONTON,GA,33.32,-83.38
31026,UNIQUE,EATONTON,GA,33.33,-83.39
31307,PO BOX,EDEN,GA,32.17,-81.39
39846,STANDARD,EDISON,GA,31.56,-84.73
31025,STANDARD,ELKO,GA,32.33,-83.73
31308,STANDARD,ELLABELL,GA,32.12,-81.48
31806,STANDARD,ELLAVILLE,GA,32.23,-84.30
31747,PO BOX,ELLENTON,GA,31.17,-83.58
31807,STANDARD,ELLERSLIE,GA,32.64,-84.79
31749,STANDARD,ENIGMA,GA,31.40,-83.33
30809,STANDARD,EVANS,GA,33.51,-82.14
31631,STANDARD,FARGO,GA,30.68,-82.56
31750,STANDARD,FITZGERALD,GA,31.70,-83.25
31309,STANDARD,FLEMING,GA,31.88,-81.42
31537,STANDARD,FOLKSTON,GA,30.83,-82.00
31029,STANDARD,FORSYTH,GA,33.03,-83.94
39851,STANDARD,FORT GAINES,GA,31.61,-84.99
31808,STANDARD,FORTSON,GA,32.63,-84.98
31030,STANDARD,FORT VALLEY,GA,32.55,-83.88
39852,PO BOX,FOWLSTOWN,GA,30.79,-84.55
31753,PO BOX,FUNSTON,GA,31.20,-83.87
30425,STANDARD,GARFIELD,GA,32.65,-82.09
31810,PO BOX,GENEVA,GA,32.57,-84.55
39854,STANDARD,GEORGETOWN,GA,31.85,-85.04
30810,STANDARD,GIBSON,GA,33.23,-82.59
30426,STANDARD,GIRARD,GA,33.04,-81.71
30427,STANDARD,GLENNVILLE,GA,31.93,-81.93
30428,STANDARD,GLENWOOD,GA,32.18,-82.67
31031,STANDARD,GORDON,GA,32.88,-83.33
30812,PO BOX,GRACEWOOD,GA,33.38,-82.02
31032,STANDARD,GRAY,GA,33.00,-83.53
30813,STANDARD,GROVETOWN,GA,33.44,-82.20
31312,STANDARD,GUYTON,GA,32.33,-81.39
31033,STANDARD,HADDOCK,GA,33.08,-83.44
30429,PO BOX,HAGAN,GA,32.15,-81.92
31632,STANDARD,HAHIRA,GA,30.99,-83.37
31811,STANDARD,HAMILTON,GA,32.75,-84.87
31034,PO BOX,HARDWICK,GA,32.99,-83.29
30814,STANDARD,HARLEM,GA,33.41,-82.31
31035,STANDARD,HARRISON,GA,32.82,-82.72
31756,STANDARD,HARTSFIELD,GA,31.21,-83.97
31036,STANDARD,HAWKINSVILLE,GA,32.28,-83.47
31539,STANDARD,HAZLEHURST,GA,31.86,-82.59
31037,STANDARD,HELENA,GA,32.07,-82.91
30815,STANDARD,HEPHZIBAH,GA,33.28,-82.10
31038,STANDARD,HILLSBORO,GA,33.17,-83.70
31310,PO BOX,HINESVILLE,GA,31.83,-81.59
31313,STANDARD,HINESVILLE,GA,31.83,-81.59
31314,STANDARD,FORT STEWART,GA,31.87,-81.61
31315,STANDARD,FORT STEWART,GA,31.87,-81.61
31542,STANDARD,HOBOKEN,GA,31.18,-82.13
31634,STANDARD,HOMERVILLE,GA,31.03,-82.75
31543,STANDARD,HORTENSE,GA,31.33,-81.95
31039,PO BOX,HOWARD,GA,32.60,-84.38
31041,STANDARD,IDEAL,GA,32.37,-84.18
39859,STANDARD,IRON CITY,GA,30.97,-84.80
31042,STANDARD,IRWINTON,GA,32.81,-83.17
31760,PO BOX,IRWINVILLE,GA,31.64,-83.38
31544,STANDARD,JACKSONVILLE,GA,31.81,-82.97
39861,STANDARD,JAKIN,GA,31.14,-85.00
31044,STANDARD,JEFFERSONVILLE,GA,32.68,-83.34
31545,STANDARD,JESUP,GA,31.59,-81.88
31546,STANDARD,JESUP,GA,31.59,-81.88
31598,PO BOX,JESUP,GA,31.59,-81.88
31599,UNIQUE,JESUP,GA,31.59,-81.88
31045,STANDARD,JEWELL,GA,33.33,-82.73
31046,STANDARD,JULIETTE,GA,33.12,-83.82
31812,STANDARD,JUNCTION CITY,GA,32.60,-84.45
31047,STANDARD,KATHLEEN,GA,32.45,-83.58
30811,PO BOX,GOUGH,GA,33.04,-82.22
30816,STANDARD,KEYSVILLE,GA,33.23,-82.22
31548,STANDARD,KINGSLAND,GA,30.79,-81.66
31049,STANDARD,KITE,GA,32.69,-82.51
31635,STANDARD,LAKELAND,GA,31.04,-83.07
31636,STANDARD,LAKE PARK,GA,30.68,-83.18
39862,STANDARD,LEARY,GA,31.48,-84.50
31763,STANDARD,LEESBURG,GA,31.73,-84.17
31637,STANDARD,LENOX,GA,31.26,-83.46
